customer_id,age,income,debt,credit_limit,credit_used,employment_years,employment_type,target,debt_to_income,credit_utilization,income_per_age,employment_stability,income_to_credit,income_squared,debt_impact,age_group
CUST_03002,64,35988,46696,15945,2327,31,Self-Employed,0,1.297507571758037,0.1459300137965634,553.6615384615385,0.47692307692307695,2.2568669258748275,1295136144,6814.3479242443245,56+
CUST_03003,23,68281,24216,41502,18405,5,Salaried,0,0.3546469054802144,0.4434619184155362,2845.0416666666665,0.20833333333333334,1.6452063706238103,4662294961,10738.873816350626,18-25
CUST_03004,31,67546,73232,16548,14186,13,Self-Employed,0,1.0841636194057471,0.8572119161278627,2110.8125,0.40625,4.081575926037827,4562462116,62775.34304187565,26-35
CUST_03005,50,124531,221286,49582,42630,29,Salaried,1,1.7769408666045674,0.8597704858520058,2441.7843137254904,0.5686274509803921,2.511566464312365,15507969961,190255.17173224696,46-55
CUST_03006,49,26371,42127,15721,14249,7,Salaried,1,1.597413923858638,0.9063096298180893,527.42,0.14,1.677331128355171,695429641,38180.105775346645,46-55
CUST_03007,70,108697,107720,27376,24312,1,Salaried,0,0.9910025943439622,0.8880447090623516,1530.943661971831,0.014084507042253521,3.9703765934908866,11815037809,95660.1760601965,56+
CUST_03008,32,138611,69235,42834,28178,7,Salaried,0,0.49948777883588724,0.6578265437142523,4200.333333333333,0.21212121212121213,3.2359285630909302,19213009321,45544.62075405626,26-35
CUST_03009,38,73311,892,12305,4565,6,Salaried,0,0.012167175905718027,0.3709572566227856,1879.7692307692307,0.15384615384615385,5.9573378839590445,5374502721,330.8938729075248,36-45
CUST_03010,59,128450,164967,28403,26715,2,Self-Employed,1,1.2842796085666908,0.9405365441487115,2140.8333333333335,0.03333333333333333,4.522250387269398,16499402500,155157.4920785805,56+
CUST_03011,46,142215,192669,26330,21268,17,Salaried,1,1.3547631771389999,0.8077171394933729,3025.851063829787,0.3617021276595745,5.401048194143785,20225106225,155622.05354904867,46-55
CUST_03012,80,25980,9960,36709,11677,2,Salaried,0,0.38335706862707364,0.3180877145192046,320.74074074074076,0.024691358024691357,0.7077090710977935,674960400,3168.1536366112778,56+
CUST_03013,22,60525,86844,17770,3929,1,Salaried,1,1.434821399068169,0.22109054076866805,2631.521739130435,0.043478260869565216,3.405829722581734,3663275625,19200.386922514208,18-25
CUST_03014,56,59468,90741,13088,12603,14,Self-Employed,1,1.5258538061847349,0.962869585147834,1043.298245614035,0.24561403508771928,4.543357017342807,3536443024,87371.74902589961,56+
CUST_03015,66,72166,22765,37399,10779,33,Self-Employed,0,0.3154488893815733,0.2882085561497326,1077.1044776119404,0.4925373134328358,1.929572192513369,5207931556,6561.067780748663,56+
CUST_03016,30,35941,45332,28007,23238,3,Salaried,1,1.2612542429469702,0.8296915167095116,1159.3870967741937,0.0967741935483871,1.2832405027135105,1291755481,37611.57583547558,26-35
CUST_03017,67,71218,7022,44382,42262,11,Self-Employed,0,0.09859728443252502,0.9522114323051619,1047.3235294117646,0.16176470588235295,1.6046233918392176,5072003524,6686.428677646847,56+
CUST_03018,64,102728,90169,13376,11782,31,Self-Employed,0,0.8777365690311402,0.880765493010391,1580.4307692307693,0.47692307692307695,7.679449801898781,10553041984,79417.74373925394,56+
CUST_03019,57,66169,38891,16074,2470,13,Self-Employed,0,0.5877436904941816,0.1536547433903577,1140.844827586207,0.22413793103448276,4.116267496111975,4378336561,5975.7866251944015,56+
CUST_03020,67,126781,161467,17458,17111,28,Salaried,1,1.2735798457194238,0.980067586917922,1864.4264705882354,0.4117647058823529,7.261641560226817,16073421961,158248.5730568761,56+
CUST_03021,29,20186,31043,19552,11601,4,Salaried,1,1.5377718333581019,0.5933104894389608,672.8666666666667,0.13333333333333333,1.0323735488160384,407474596,18418.13752365366,26-35
CUST_03022,32,75473,91752,7277,3846,6,Salaried,0,1.2156769218538834,0.528441879637263,2287.060606060606,0.18181818181818182,10.37001923605386,5696173729,48485.599340478155,26-35
CUST_03023,76,26416,2985,38518,12283,35,Self-Employed,0,0.11299541961615626,0.3188815909031906,343.06493506493507,0.45454545454545453,0.685791427607155,697805056,951.861548846024,56+
CUST_03024,49,123273,211530,15380,13594,7,Self-Employed,1,1.715933611304898,0.8838176971588323,2465.46,0.14,8.014628437682855,15196232529,186953.95748000778,46-55
CUST_03025,42,25056,8171,15221,6495,3,Salaried,0,0.3260964999800455,0.4266850610957824,582.6976744186046,0.06976744186046512,1.646038628301143,627803136,3486.4436342136382,36-45
CUST_03026,59,130798,252378,41587,36714,35,Salaried,1,1.9295101644507986,0.8828027315571799,2179.9666666666667,0.5833333333333334,3.1450899297874386,17108116804,222799.98778493796,56+
CUST_03027,29,112548,129235,48661,41305,1,Self-Employed,1,1.1482554265253355,0.8488142698614936,3751.6,0.03333333333333333,2.312851917307139,12667052304,109696.51216555011,26-35
CUST_03028,63,119882,67704,31380,15678,16,Salaried,0,0.5647506318660694,0.49960166980019755,1873.15625,0.25,3.820209681017176,14371693924,33825.03145215257,56+
CUST_03029,46,118795,55003,19201,5005,8,Salaried,0,0.4630038048419139,0.26064993229871886,2527.553191489362,0.1702127659574468,6.186595146338923,14112252025,14336.528226226434,46-55
CUST_03030,28,140539,55642,44808,19138,8,Salaried,0,0.39591575352212893,0.42710169831953404,4846.172413793103,0.27586206896551724,3.1364011694079315,19751210521,23764.792697895515,26-35
CUST_03031,27,65364,112468,42098,10111,8,Self-Employed,1,1.7206150080318212,0.24017197558136774,2334.4285714285716,0.2857142857142857,1.552625953110525,4272452496,27011.661749685267,26-35
CUST_03032,60,149867,93657,28182,13271,40,Self-Employed,0,0.6249299383457443,0.47088670475109107,2456.8360655737706,0.6557377049180327,5.317638292587731,22460117689,44101.836106872935,56+
CUST_03033,29,127617,88482,18832,12176,9,Self-Employed,0,0.6933347960319077,0.6465247172516327,4253.9,0.3,6.776243827324377,16286098689,57205.80003185897,26-35
CUST_03034,75,71067,125511,21032,2184,15,Self-Employed,1,1.7660691169021219,0.10383682784196263,935.0921052631579,0.19736842105263158,3.3788332620168307,5050518489,13032.664099272572,56+
CUST_03035,25,89674,71186,31005,22402,0,Unemployed,0,0.7938221354892668,0.7225053215506676,3449.0,0.0,2.8921499064697156,8041426276,51432.26381990583,18-25
CUST_03036,35,33702,41321,20015,18313,7,Salaried,1,1.226033290804973,0.9149180655475619,936.1666666666666,0.19444444444444445,1.6837529976019185,1135824804,37805.329386490805,26-35
CUST_03037,67,35994,19463,5888,5406,41,Salaried,0,0.5407139880538964,0.9179826795720836,529.3235294117648,0.6029411764705882,6.112073357106469,1295568036,17866.696892511463,56+
CUST_03038,67,70510,15029,38339,18797,11,Salaried,0,0.21314404844634172,0.4902712571726656,1036.9117647058824,0.16176470588235295,1.8390714658320293,4971660100,7368.286724047992,56+
CUST_03039,32,94830,172189,28945,12652,13,Self-Employed,1,1.8157459058746612,0.43708975333379396,2873.6363636363635,0.3939393939393939,3.2761003247426244,8992728900,75262.04753679266,26-35
CUST_03040,64,56287,41736,21477,18634,30,Salaried,0,0.7414724275156339,0.8675854362603594,865.9538461538461,0.46153846153846156,2.6206816277120777,3168226369,36209.54576776236,56+
CUST_03041,29,142786,193088,10667,7014,10,Salaried,0,1.3522799694650074,0.65748031496063,4759.533333333334,0.3333333333333333,13.384514435695538,20387841796,126951.55905511812,26-35
CUST_03042,35,29439,44120,27427,10811,2,Salaried,1,1.4986413043478262,0.39415925331777746,817.75,0.05555555555555555,1.0733192358174128,866654721,17390.306256380343,26-35
CUST_03043,19,94655,151055,29639,19412,0,Unemployed,0,1.5958312204192022,0.6549257759784075,4732.75,0.0,3.1934885290148447,8959569025,98929.81309041835,18-25
CUST_03044,55,62079,46891,17115,1972,28,Salaried,0,0.7553318298969072,0.11521383500817949,1108.5535714285713,0.5,3.626957232998364,3853802241,5402.491937368544,46-55
CUST_03045,18,126326,4760,21621,5528,0,Unemployed,0,0.03767998923428879,0.25566552585329755,6648.736842105263,0.0,5.8424752566830085,15958258276,1216.9679030616962,18-25
CUST_03046,28,107380,18643,45812,42731,0,Unemployed,0,0.1736154440729738,0.9327265186737389,3702.7586206896553,0.0,2.3438761923471505,11530464400,17388.820487634515,26-35
CUST_03047,26,115546,19212,18224,7983,1,Salaried,0,0.16627000268289094,0.4380246913580247,4279.481481481482,0.037037037037037035,6.33997256515775,13350878116,8415.33037037037,26-35
CUST_03048,45,138742,237976,31606,1190,19,Salaried,1,1.715228876411783,0.037649887683108174,3016.1304347826085,0.41304347826086957,4.389597241117474,19249342564,8959.769671275351,36-45
CUST_03049,51,82202,111768,37148,31711,13,Salaried,1,1.3596584066274953,0.8536165172682979,1580.8076923076924,0.25,2.2127648119734045,6757168804,95407.01090204313,46-55
CUST_03050,69,98897,114779,47731,25519,49,Salaried,0,1.160579587049283,0.534630855610492,1412.8142857142857,0.7,2.071922400067041,9780616609,61364.39497611666,56+
CUST_03051,19,80343,139045,40046,31139,1,Salaried,1,1.7306208304291546,0.7775613653956601,4017.15,0.05,2.006217694209304,6454997649,108116.02005143955,18-25
CUST_03053,76,111525,30222,44493,6009,44,Salaried,0,0.2709861377615982,0.13505191711241965,1448.3766233766235,0.5714285714285714,2.506517732728008,12437825625,4081.5390389715467,56+
CUST_03054,42,63098,125018,38586,37894,9,Salaried,1,1.9812992281969604,0.9820405836162438,1467.3953488372092,0.20930232558139536,1.635213932153316,3981357604,122772.74968253556,36-45
CUST_03055,29,50562,20780,12933,9602,1,Salaried,0,0.41097245021062834,0.7423844131745786,1685.4,0.03333333333333333,3.9092314829132517,2556515844,15426.748105767743,26-35
CUST_03056,71,23082,24781,22844,9266,49,Salaried,0,1.0735606290343542,0.40560297658130884,320.5833333333333,0.6805555555555556,1.0103742613263296,532778724,10051.247362661414,56+
CUST_03057,47,124797,1805,8272,19,29,Salaried,0,0.014463372810461707,0.0022966275837060317,2599.9375,0.6041666666666666,15.084854345461139,15574291209,4.145412788589387,46-55
CUST_03058,79,93565,81051,40701,28525,29,Salaried,0,0.8662441485154864,0.7008255122598398,1169.5625,0.3625,2.298781386664046,8754409225,56802.60859417228,56+
CUST_03059,37,95025,81136,10834,6877,14,Salaried,0,0.8538294782480584,0.6347023534840793,2500.657894736842,0.3684210526315789,8.770189201661283,9029750625,51497.210152284264,36-45
CUST_03060,42,136723,17707,21838,10833,11,Salaried,0,0.12950908399403177,0.49603919593387974,3179.6046511627906,0.2558139534883721,6.260497275516278,18693178729,8783.366042401209,36-45
CUST_03061,44,52016,28913,35818,13053,11,Salaried,0,0.5558375146586693,0.3644155336553226,1155.911111111111,0.24444444444444444,1.4521901783969402,2705664256,10536.346324576341,36-45
CUST_03062,65,70609,48882,35435,28926,17,Salaried,0,0.6922815465231553,0.816288520149001,1069.8333333333333,0.25757575757575757,1.992578169093577,4985630881,39901.81544192346,56+
CUST_03063,74,103229,36006,42310,24913,36,Salaried,0,0.34879395524556817,0.5888066932948879,1376.3866666666668,0.48,2.439767436364066,10656226441,21200.573798775735,56+
CUST_03064,31,26494,30536,5521,1468,11,Salaried,0,1.1525193432723155,0.26584570807678376,827.9375,0.34375,4.797899311843535,701932036,8117.864541832669,26-35
CUST_03065,25,41169,27049,32955,19641,2,Salaried,0,0.6570075297546757,0.5959764534530889,1583.423076923077,0.07692307692307693,1.2492110693045273,1694886561,16120.567089452603,18-25
CUST_03066,23,131847,175845,45089,25786,2,Salaried,1,1.3336948607487409,0.571878465291639,5493.625,0.08333333333333333,2.9240851630073186,17383631409,100561.96872920825,18-25
CUST_03067,36,74256,86614,22152,9573,13,Salaried,0,1.16640855407571,0.43213108834017966,2006.918918918919,0.35135135135135137,3.351961359635264,5513953536,37428.60208549632,36-45
CUST_03068,37,112934,207541,25011,20053,8,Self-Employed,1,1.8377031035551423,0.8017351671197825,2971.9473684210525,0.21052631578947367,4.5151927075003995,12754088356,166392.9183192068,36-45
CUST_03069,54,141635,127117,21939,9037,15,Self-Employed,0,0.8974907509390267,0.4118960802187785,2575.181818181818,0.2727272727272727,6.455560619872379,20060473225,52358.99402917046,46-55
CUST_03070,36,49676,53728,22288,562,18,Self-Employed,0,1.0815467922781166,0.02521423123513841,1342.5945945945946,0.4864864864864865,2.228722688321594,2467704976,1354.7102158015164,36-45
CUST_03071,61,129677,44915,14575,3678,42,Salaried,0,0.34635790188004134,0.2523326015367728,2091.564516129032,0.6774193548387096,8.896610867178925,16816124329,11333.51879802415,56+
CUST_03072,39,85602,125050,19321,18861,13,Salaried,1,1.4608132892538812,0.9761411862126074,2140.05,0.325,4.430286719801263,7327702404,122066.45533588655,36-45
CUST_03073,52,104219,70676,11537,4082,33,Salaried,0,0.678142391095759,0.35378748483272665,1966.3962264150944,0.6226415094339622,9.032674640318946,10861599961,25004.28427803779,46-55
CUST_03075,25,132777,251097,26418,9874,7,Self-Employed,1,1.8911039479431833,0.37374616753094364,5106.807692307692,0.2692307692307692,5.025814754532723,17629731729,93846.54142851736,18-25
CUST_03076,51,65579,108212,29283,11032,12,Salaried,1,1.650076242756938,0.3767244911897282,1261.1346153846155,0.23076923076923078,2.2394140144788963,4300605241,40766.110640622865,46-55
CUST_03077,55,37289,1331,7812,2472,8,Salaried,0,0.03569321533923304,0.316395750671957,665.875,0.14285714285714285,4.772686548060924,1390469521,421.1227441443748,46-55
CUST_03078,45,131182,33600,14724,11854,9,Salaried,0,0.25613074864883406,0.805025466893039,2851.782608695652,0.1956521739130435,8.908794567062818,17208717124,27048.855687606112,36-45
CUST_03079,54,27157,48319,28315,3494,1,Salaried,1,1.7791810884453936,0.12339313462353439,493.76363636363635,0.01818181818181818,0.9590690775533267,737502649,5962.232871874558,46-55
CUST_03080,25,46743,51574,28346,17326,7,Salaried,0,1.1033287694677392,0.6112110628990722,1797.8076923076924,0.2692307692307692,1.6489575616467351,2184908049,31522.59935795675,18-25
CUST_03081,43,44944,82313,49403,30890,10,Salaried,0,1.8314161753253977,0.6252530159501255,1021.4545454545455,0.22727272727272727,0.909723908995223,2019963136,51466.45150190268,36-45
CUST_03082,53,143197,41356,42595,39943,27,Self-Employed,0,0.28880291624184695,0.9377171565405202,2651.796296296296,0.5,3.3617475819325757,20505380809,38780.230725889756,46-55
CUST_03083,22,54221,24792,21998,10723,2,Salaried,0,0.45723138209582825,0.48743124687485795,2357.4347826086955,0.08695652173913043,2.4647029410427748,2939916841,12084.395472521479,18-25
CUST_03084,32,31094,35523,41092,24312,1,Salaried,1,1.1424023154848046,0.5916336115640133,942.2424242424242,0.030303030303030304,0.7566738860633198,966836836,21016.600783588445,26-35
CUST_03085,31,58879,53398,15326,15282,2,Salaried,0,0.9068953804347826,0.9970640046975925,1839.96875,0.0625,3.8415214980100476,3466736641,53241.22372284204,26-35
CUST_03086,26,24389,29983,24185,6000,3,Salaried,0,1.2293152931529314,0.24807740014884644,903.2962962962963,0.1111111111111111,1.0083932853717026,594823321,7438.104688662863,26-35
CUST_03087,31,105986,60814,48469,29541,1,Salaried,0,0.5737873512789304,0.6094697751186301,3312.0625,0.03125,2.186630905714875,11233032196,37064.29490406437,26-35
CUST_03088,44,86117,103873,40407,1836,23,Salaried,0,1.2061706031259434,0.0454365472183726,1913.7111111111112,0.5111111111111111,2.131186893684419,7416137689,4719.630469214017,36-45
CUST_03089,68,138175,73855,42295,18388,41,Salaried,0,0.5344994789254285,0.4347456024210327,2002.536231884058,0.5942028985507246,3.266857386041233,19092330625,32108.136466805372,56+
CUST_03091,46,136558,138147,17341,1230,9,Salaried,0,1.0116286733206892,0.07092607542382655,2905.4893617021276,0.19148936170212766,7.874408949371468,18648087364,9798.224541575366,46-55
CUST_03092,71,61751,70328,29026,1537,3,Salaried,0,1.1388780930172302,0.052950701071416265,857.6527777777778,0.041666666666666664,2.127364178178937,3813186001,3723.916904950563,56+
CUST_03093,70,93280,110657,30614,11086,39,Self-Employed,0,1.1862758761162508,0.3621100767597583,1313.8028169014085,0.5492957746478874,3.0468724481463334,8701158400,40070.014764004576,56+
CUST_03094,66,64141,120885,15451,3259,46,Self-Employed,1,1.8846465654329456,0.21091120890499612,957.3283582089553,0.6865671641791045,4.15098369143153,4114067881,25496.001488480455,56+
CUST_03095,51,40095,2128,13810,5409,14,Salaried,0,0.05307262569832402,0.39164434146694665,771.0576923076923,0.2692307692307692,2.9031207008905944,1607609025,833.4191586416625,46-55
CUST_03096,24,48249,30110,6439,1797,1,Self-Employed,0,0.6240414507772021,0.27903726708074533,1929.96,0.04,7.492080745341615,2327966001,8401.812111801242,18-25
CUST_03097,44,81400,32205,48930,28034,14,Salaried,0,0.39563396027075837,0.5729292268704911,1808.888888888889,0.3111111111111111,1.6635670638245692,6625960000,18451.185751364166,36-45
CUST_03098,41,142265,229396,32975,9305,0,Unemployed,1,1.6124442944906021,0.2821749150897622,3387.2619047619046,0.0,4.314198204754973,20239330225,64729.79682193109,36-45
CUST_03099,57,99948,82624,21326,1856,22,Self-Employed,0,0.8266615974146815,0.08702583579500164,1723.2413793103449,0.3793103448275862,4.686453790969194,9989602704,7190.422656726216,56+
CUST_03100,59,68522,45361,20127,19061,13,Salaried,0,0.6619821081972477,0.9469892686804452,1142.0333333333333,0.21666666666666667,3.40431240063593,4695264484,42956.380216613674,56+
CUST_03101,34,126963,7613,19207,8875,15,Salaried,0,0.05996187895781482,0.46204706372344856,3627.5142857142855,0.42857142857142855,6.609902124114952,16119603369,3517.564296126614,26-35
CUST_03102,78,123861,141605,24398,15022,8,Salaried,0,1.1432481309844826,0.6156809705315791,1567.860759493671,0.10126582278481013,5.076478544202631,15341547321,87183.50383212426,56+
CUST_03103,80,124799,208971,6073,744,37,Self-Employed,0,1.6744471153846154,0.12248929864998354,1540.7283950617284,0.4567901234567901,20.546427395456043,15574790401,25596.711228185708,56+
CUST_03104,28,145516,69417,24180,1707,2,Salaried,0,0.47703704721785084,0.07059261403581324,5017.793103448276,0.06896551724137931,6.017782556552666,21174906256,4900.327488524048,26-35
CUST_03105,21,77586,67880,48290,35813,3,Self-Employed,0,0.8748888344696921,0.7416081671532998,3526.6363636363635,0.13636363636363635,1.6066347766664595,6019587396,50340.36238636599,18-25
CUST_03106,67,145624,249711,47086,41684,6,Self-Employed,1,1.7147536480686696,0.885254953596534,2141.529411764706,0.08823529411764706,3.0926582708603223,21206349376,221057.89971754412,56+
CUST_03107,38,128113,163131,44368,11985,8,Salaried,0,1.2733268807468348,0.2701210304491875,3284.948717948718,0.20512820512820512,2.8874439360814983,16412940769,44065.11381820641,36-45
CUST_03108,21,70635,59608,40181,28882,2,Salaried,0,0.8438756441474602,0.7187795530336967,3210.681818181818,0.09090909090909091,1.7578766611915784,4989303225,42845.011597232595,18-25
CUST_03109,61,81493,132589,9200,2947,40,Salaried,0,1.6269786732765603,0.3202912726877513,1314.4032258064517,0.6451612903225806,8.85697206825345,6641109049,42467.099554396256,56+
CUST_03110,56,25256,22494,30249,12917,37,Self-Employed,0,0.8906045848675614,0.42700826446280993,443.0877192982456,0.6491228070175439,0.8349090909090909,637865536,9605.123900826446,56+
CUST_03111,36,113403,189977,14662,4053,8,Self-Employed,1,1.6752230961870833,0.27641001159380757,3064.945945945946,0.21621621621621623,7.733956216326809,12860240409,52511.54477255678,36-45
CUST_03112,58,44592,10001,17209,3267,28,Salaried,0,0.22427286793891418,0.18983149331783847,755.7966101694915,0.4745762711864407,2.591051714119698,1988446464,1898.5047646717026,56+
CUST_03113,23,148362,62508,39794,30008,0,Unemployed,0,0.4213179835942924,0.7540645809775097,6181.75,0.0,3.728156803618545,22011283044,47135.06882774218,18-25
CUST_03114,20,50894,90224,41228,27258,2,Salaried,1,1.7727478141271245,0.6611365786218438,2423.5238095238096,0.09523809523809523,1.2344223726018093,2590199236,59650.38666957724,18-25
CUST_03115,65,100503,19381,34780,3242,3,Salaried,0,0.19283809599617927,0.09321181104626089,1522.7727272727273,0.045454545454545456,2.8895948937638365,10100853009,1806.5381098875823,56+
CUST_03116,49,58187,29561,44207,9899,2,Self-Employed,0,0.5080257097683372,0.22391874773796597,1163.74,0.04,1.3162097357944262,3385726969,6619.262101882012,46-55
CUST_03117,55,147352,93429,44202,20862,16,Salaried,0,0.6340488486830943,0.47195891681560076,2631.285714285714,0.2857142857142857,3.3335293984571184,21712611904,44094.64963916477,46-55
CUST_03118,75,120180,45262,16501,4656,7,Salaried,0,0.37661527196478645,0.2821476184704884,1581.3157894736842,0.09210526315789473,7.282753605623561,14443232400,12770.565507211246,56+
CUST_03119,78,70831,57753,41540,29779,47,Salaried,0,0.8153518183871696,0.7168580438602826,896.5949367088608,0.5949367088607594,1.7050865410076792,5017030561,41400.7026070629,56+
CUST_03120,19,67279,29618,29620,5772,1,Salaried,0,0.44021997621878717,0.1948617534857027,3363.95,0.05,2.2713277742142397,4526463841,5771.415414739543,18-25
CUST_03121,38,109797,169357,30067,27852,8,Salaried,1,1.542441574527769,0.9263003857922043,2815.3076923076924,0.20512820512820512,3.6516229878941067,12055381209,156875.45443661034,36-45
CUST_03122,76,45598,90748,40361,12812,47,Self-Employed,1,1.99013136252988,0.3174272830880531,592.1818181818181,0.6103896103896104,1.1297259798820674,2079177604,28805.891085674644,56+
CUST_03123,36,58591,109250,6213,2496,9,Salaried,1,1.8645890223921355,0.401673640167364,1583.5405405405406,0.24324324324324326,9.42887029288703,3432905281,43882.84518828452,36-45
CUST_03124,51,85417,86663,5769,2219,32,Salaried,0,1.0145753822379358,0.38457538994800694,1642.6346153846155,0.6153846153846154,14.803639514731369,7296063889,33328.457019064124,46-55
CUST_03126,50,109699,200825,25527,6208,22,Salaried,1,1.8306745670009115,0.24318395487308053,2150.9607843137255,0.43137254901960786,4.297203071137575,12033870601,48837.4177373864,46-55
CUST_03127,46,85121,47620,31034,13996,8,Salaried,0,0.5594323441648458,0.4509747059771226,1811.0851063829787,0.1702127659574468,2.7427420654100207,7245584641,21475.415498630577,46-55
CUST_03128,31,40966,54278,20281,8782,9,Self-Employed,1,1.3249200576073425,0.4329947736909575,1280.1875,0.28125,2.019820530519673,1678213156,23502.090326397793,26-35
CUST_03129,76,85274,44694,15486,14943,30,Salaried,0,0.5241160949868073,0.964873765093304,1107.4545454545455,0.38961038961038963,5.506166462194098,7271655076,43124.06805708013,56+
CUST_03130,27,22298,26172,27891,17784,6,Salaried,1,1.1736849186062155,0.6376021798365122,796.3571428571429,0.21428571428571427,0.7994406998422486,497200804,16687.3242506812,26-35
CUST_03131,69,99244,96701,42532,10332,8,Salaried,0,0.9743664668245252,0.24291726424188279,1417.7714285714285,0.11428571428571428,2.333341170385348,9849371536,23490.34236945431,56+
CUST_03132,36,35338,53806,19310,1377,2,Salaried,1,1.5225671354594075,0.07130650924343639,955.081081081081,0.05405405405405406,1.829941484128217,1248774244,3836.718036352338,36-45
CUST_03133,38,61393,57133,21014,15180,18,Salaried,0,0.9305958236961267,0.7223411848679515,1574.179487179487,0.46153846153846156,2.9213894837021175,3769100449,41269.518915060675,36-45
CUST_03134,69,40207,38883,48521,11788,41,Salaried,0,0.9670463589335455,0.24294134619347924,574.3857142857142,0.5857142857142857,0.8286344338650509,1616602849,9446.288364041053,56+
CUST_03135,42,29961,40861,38709,1773,10,Salaried,0,1.3637607636339364,0.0458021183156807,696.7674418604652,0.23255813953488372,0.773986050116249,897661521,1871.520356497029,36-45
CUST_03136,53,64517,94876,12010,3654,6,Salaried,1,1.4705353544747202,0.3042211306302556,1194.7592592592594,0.1111111111111111,5.371492798268254,4162443289,28863.28398967613,46-55
CUST_03137,66,131585,117676,15291,1052,2,Salaried,0,0.8942896660738985,0.06879414072717761,1963.955223880597,0.029850746268656716,8.604826052838085,17314612225,8095.419304211353,56+
CUST_03138,23,43170,22661,9998,6096,1,Salaried,0,0.5249125570406059,0.6096609660966097,1798.75,0.041666666666666664,4.317431743174318,1863648900,13815.527152715273,18-25
CUST_03139,50,106867,141119,15069,14249,7,Self-Employed,1,1.3204981846764232,0.945520902455209,2095.4313725490197,0.13725490196078433,7.091373589913736,11420555689,133430.96423357664,46-55
CUST_03140,44,90226,78106,5552,851,15,Self-Employed,0,0.8656610548948762,0.1532504952278048,2005.0222222222221,0.3333333333333333,16.248154150909418,8140731076,11969.78318026292,36-45
CUST_03141,25,89578,140832,8833,6380,5,Salaried,1,1.5721541879235088,0.7222096445551279,3445.3076923076924,0.19230769230769232,10.140140366764772,8024218084,101710.22866198777,18-25
CUST_03142,37,118314,176611,5062,348,4,Self-Employed,0,1.4927185902041162,0.06873395220225163,3113.5263157894738,0.10526315789473684,23.368358680624137,13998202596,12139.172032391863,36-45
CUST_03143,29,94713,130502,33982,31486,8,Self-Employed,1,1.377853326857698,0.9265220845716976,3157.1,0.26666666666666666,2.7870700055910307,8970552369,120912.98508077567,26-35
CUST_03144,38,88259,101637,46799,26327,10,Self-Employed,0,1.1515635622025833,0.562542735042735,2263.051282051282,0.2564102564102564,1.8858760683760685,7789651081,57175.155961538454,36-45
CUST_03145,73,72336,31130,44045,28530,47,Salaried,0,0.43034684877725093,0.6477319166326113,977.5135135135135,0.6351351351351351,1.642283067701948,5232496896,20163.89456477319,56+
CUST_03146,31,58822,80021,14234,11712,10,Salaried,1,1.36036924332319,0.8227608008429926,1838.1875,0.3125,4.132209343168247,3460027684,65838.14204425711,26-35
CUST_03147,69,38983,23989,6121,2503,11,Salaried,0,0.6153550174430535,0.40885331590983337,556.9,0.15714285714285714,6.367690297288468,1519674289,9807.982195360994,56+
CUST_03148,20,57266,80181,21576,17429,0,Unemployed,1,1.4001257268584002,0.8077582611113686,2726.9523809523807,0.0,2.6540297539046205,3279394756,64766.86513417065,18-25
CUST_03149,80,34780,66988,42247,7334,18,Self-Employed,1,1.9259940772260717,0.17359401628479454,429.38271604938274,0.2222222222222222,0.8232342359401629,1209648400,11628.715962885817,56+
CUST_03150,73,100608,199321,31624,19271,28,Salaried,1,1.9811448279974953,0.6093596837944664,1359.5675675675675,0.3783783783783784,3.181280632411067,10121969664,121458.18153359683,56+
CUST_03151,80,100342,138109,11326,10677,17,Salaried,1,1.376369054144285,0.9426149907301139,1238.79012345679,0.20987654320987653,8.858656307936789,10068516964,130183.6137547453,56+
CUST_03152,62,46104,2608,8736,3593,7,Self-Employed,0,0.05656653291400065,0.41123955591164013,731.8095238095239,0.1111111111111111,5.276868490328488,2125578816,1072.5127618175575,56+
CUST_03153,45,73716,44064,5139,511,0,Unemployed,0,0.5977454318542534,0.09941634241245136,1602.5217391304348,0.0,14.341634241245137,5434048656,4380.681712062256,36-45
CUST_03154,77,45782,44126,17674,12977,47,Salaried,0,0.9638075268112618,0.7342008486562942,586.9487179487179,0.6025641025641025,2.59021216407355,2095991524,32397.346647807637,56+
CUST_03155,24,20504,21406,16761,8852,2,Salaried,0,1.0439405023165083,0.5280992721632264,820.16,0.08,1.2232430497553992,420414016,11304.493019926023,18-25
CUST_03156,51,137852,1001,28283,18125,15,Salaried,0,0.007261358113352629,0.6408216659595531,2651.0,0.28846153846153844,4.873850940461038,19003173904,641.4624876255127,46-55
CUST_03157,77,74778,44804,48252,36998,53,Self-Employed,0,0.5991521683895211,0.7667502538702257,958.6923076923077,0.6794871794871795,1.5497067539842082,5591749284,34353.47837440159,56+
CUST_03158,21,27817,45711,33324,10748,3,Salaried,1,1.6432166223308649,0.3225206301575394,1264.409090909091,0.13636363636363635,0.8347186796699175,773785489,14742.740525131283,18-25
CUST_03159,66,77166,46480,41425,13553,15,Self-Employed,0,0.6023300115334275,0.32716168589774536,1151.7313432835822,0.22388059701492538,1.8627432047506396,5954591556,15206.475160527205,56+
CUST_03160,50,99877,53437,19056,15848,24,Salaried,0,0.535022727727828,0.8316104318623078,1958.3725490196077,0.47058823529411764,5.2409613265466755,9975415129,44438.76664742614,46-55
