customer_id,age,income,debt,credit_limit,credit_used,employment_years,employment_type,target
CUST_02452,36,65123,77433,31970,29843,4,Salaried,1
CUST_02453,35,52640,33423,47489,39666,3,Self-Employed,0
CUST_02454,80,35022,33152,13401,9447,25,Salaried,0
CUST_02455,59,96048,65216,13680,11650,7,Self-Employed,0
CUST_02456,33,117632,179324,30868,4356,1,Self-Employed,0
CUST_02457,35,145750,110207,12259,11406,3,Salaried,0
CUST_02458,24,64742,19265,47464,8076,1,Salaried,0
CUST_02459,38,148090,272035,49585,18026,13,Salaried,1
CUST_02460,30,132427,204058,28145,6160,10,Salaried,0
CUST_02461,72,144094,256331,22950,14334,42,Salaried,1
CUST_02462,18,76792,41577,9024,976,0,Unemployed,0
CUST_02463,51,57889,115514,23822,4610,13,Salaried,1
CUST_02464,29,75856,124055,39707,4279,0,Unemployed,1
CUST_02465,40,59740,26335,23062,15624,20,Salaried,0
CUST_02466,35,41031,17496,6123,1920,15,Salaried,0
CUST_02467,42,48688,18965,12197,4385,17,Salaried,0
CUST_02468,51,53398,86283,38848,20330,6,Salaried,0
CUST_02469,19,28253,15808,23534,8260,0,Unemployed,0
CUST_02470,66,145524,277830,16989,16286,42,Self-Employed,0
CUST_02471,18,39542,42909,41298,27507,0,Unemployed,0
CUST_02472,18,83048,49118,12108,12003,0,Unemployed,0
CUST_02473,66,75685,71287,43416,13072,16,Salaried,0
CUST_02474,60,130350,93555,11297,6224,38,Salaried,0
CUST_02475,30,136687,176238,28388,15446,3,Salaried,0
CUST_02476,52,63703,125501,41859,1076,31,Salaried,0
CUST_02477,24,94076,11502,18432,15305,1,Salaried,0
CUST_02478,65,29516,35950,33919,8894,6,Salaried,0
CUST_02479,31,48635,33614,5766,4812,5,Salaried,0
CUST_02480,35,104281,24505,27335,7756,14,Self-Employed,0
CUST_02481,23,125567,140742,46229,15807,2,Self-Employed,0
CUST_02482,62,56317,99264,5416,4010,34,Salaried,0
CUST_02483,31,124296,26238,10813,8252,6,Self-Employed,0
CUST_02484,77,95454,182551,27869,11694,17,Salaried,0
CUST_02485,53,111218,25561,46104,37467,10,Salaried,0
CUST_02486,35,45237,30699,7962,6000,5,Self-Employed,0
CUST_02487,70,47403,60405,9015,7364,12,Salaried,1
CUST_02488,26,24127,47452,18380,12014,1,Self-Employed,1
CUST_02489,74,119757,113199,15087,11270,19,Self-Employed,0
CUST_02490,75,40849,22462,29545,1151,30,Salaried,0
CUST_02491,61,130481,200387,15324,3469,26,Salaried,0
CUST_02492,44,34213,21782,22441,17047,13,Salaried,0
CUST_02493,74,108754,155106,43379,21630,33,Self-Employed,0
CUST_02494,28,128629,148712,19128,14714,9,Salaried,0
CUST_02495,57,129666,68217,44733,14034,28,Salaried,0
CUST_02496,69,121162,77472,29610,25315,1,Salaried,0
CUST_02497,77,31930,52206,13308,881,55,Salaried,0
CUST_02498,62,89932,103443,47575,38054,7,Salaried,0
CUST_02499,70,37723,70651,20191,4142,3,Salaried,1
CUST_02500,21,86639,63306,40324,36194,0,Unemployed,0
CUST_02501,51,90459,87051,40973,8924,5,Salaried,0
CUST_02502,20,76062,53818,14156,13154,1,Self-Employed,0
CUST_02503,62,103394,163798,33989,4681,5,Salaried,1
CUST_02504,58,91660,84369,35205,10789,5,Self-Employed,0
CUST_02505,72,64260,1511,6790,6351,1,Salaried,0
CUST_02506,19,133100,43848,26135,5404,0,Unemployed,0
CUST_02507,69,103498,180343,17479,15754,37,Salaried,0
CUST_02508,24,77537,97396,8751,423,6,Self-Employed,0
CUST_02509,40,61005,104161,38031,18996,12,Salaried,0
CUST_02510,34,40876,19391,44344,43787,2,Salaried,0
CUST_02511,48,57641,100661,10020,2467,15,Salaried,1
CUST_02512,66,57876,5565,25585,12433,32,Salaried,0
CUST_02513,50,76975,12806,5183,2140,29,Salaried,0
CUST_02514,42,65265,47378,38809,18027,20,Salaried,0
CUST_02515,43,69508,108258,14782,13069,18,Salaried,1
CUST_02516,32,149848,25689,28999,10162,5,Salaried,0
CUST_02517,68,95605,144845,7580,5120,24,Self-Employed,1
CUST_02518,44,47252,80505,41586,30148,7,Salaried,1
CUST_02519,68,22227,41696,39460,12108,49,Salaried,1
CUST_02520,21,55102,16044,30668,8284,0,Unemployed,0
CUST_02521,25,136680,137157,45997,16951,0,Unemployed,0
CUST_02522,59,43258,65332,21319,16897,35,Self-Employed,1
CUST_02523,63,120119,16820,31195,8775,12,Salaried,0
CUST_02524,61,28589,40571,49427,19343,9,Salaried,0
CUST_02525,51,94897,41574,6357,1988,19,Salaried,0
CUST_02526,66,113977,190114,39624,28238,8,Salaried,1
CUST_02527,37,145930,21379,30571,9555,8,Salaried,0
CUST_02528,58,71102,97954,24045,1386,10,Salaried,0
CUST_02529,68,50025,44555,40616,12252,46,Salaried,0
CUST_02530,79,133438,44358,35790,24724,58,Self-Employed,0
CUST_02531,68,56672,106787,39757,33109,18,Salaried,0
CUST_02532,19,121192,191569,12141,6035,0,Unemployed,1
CUST_02533,62,85663,72203,26728,23773,33,Salaried,0
CUST_02534,47,99966,176600,27277,1230,26,Salaried,1
CUST_02535,58,27539,14164,18692,11634,18,Salaried,0
CUST_02536,51,53779,16014,30868,23869,20,Self-Employed,0
CUST_02537,27,125637,186464,44312,29802,1,Salaried,1
CUST_02538,64,135159,104133,20800,19441,7,Salaried,0
CUST_02539,61,45950,53083,47207,21169,31,Salaried,0
CUST_02540,20,135655,40286,10496,10024,1,Self-Employed,0
CUST_02541,49,119404,24984,35258,32812,20,Self-Employed,0
CUST_02542,67,92423,2197,5699,1514,46,Self-Employed,0
CUST_02543,19,126258,153640,11995,5481,0,Unemployed,0
CUST_02544,25,92055,137329,5859,2002,2,Self-Employed,0
CUST_02545,39,81901,69176,23589,19532,20,Self-Employed,0
CUST_02546,64,139005,112041,30674,12055,26,Self-Employed,0
CUST_02547,40,37553,9294,13072,8617,1,Salaried,0
CUST_02548,54,57596,29601,20161,13008,6,Salaried,0
CUST_02549,39,129846,153762,14128,12394,0,Unemployed,0
CUST_02550,30,42360,28257,44752,39450,11,Salaried,0
CUST_02551,22,51475,44262,32411,2514,3,Salaried,0
CUST_02552,77,24781,47888,24264,4261,44,Self-Employed,1
CUST_02553,44,143295,192327,46319,1392,23,Salaried,0
CUST_02554,39,51149,56186,33532,3038,15,Self-Employed,0
CUST_02555,24,35271,2355,7762,7732,5,Salaried,0
CUST_02556,21,88191,104288,44808,5792,1,Salaried,0
CUST_02557,66,23574,29860,9763,5249,24,Salaried,0
CUST_02558,31,33100,33295,27317,11658,2,Self-Employed,0
CUST_02559,45,86725,149957,12128,7952,17,Salaried,1
CUST_02560,49,75636,137492,22287,9515,9,Salaried,0
CUST_02561,20,35181,39846,41341,324,0,Unemployed,0
CUST_02562,46,122268,62239,36253,36063,6,Salaried,0
CUST_02563,51,37890,30637,47279,24530,26,Salaried,0
CUST_02564,25,26999,29591,6183,4961,1,Salaried,0
CUST_02565,50,68266,74911,42623,11913,4,Self-Employed,0
CUST_02566,63,79389,43411,31401,24779,16,Salaried,0
CUST_02567,54,101759,150133,29632,28494,26,Self-Employed,0
CUST_02568,36,128826,199096,44341,44296,17,Salaried,0
CUST_02569,80,131961,154952,14514,8769,29,Salaried,0
CUST_02570,55,70344,86600,42050,6746,36,Salaried,0
CUST_02571,67,85593,50974,16476,6238,19,Salaried,0
CUST_02572,71,122280,77183,14259,12718,51,Self-Employed,0
CUST_02573,43,93913,14358,31726,20388,17,Self-Employed,0
CUST_02574,53,81994,30858,34961,27374,9,Salaried,0
CUST_02575,19,104139,56598,25283,18404,1,Salaried,0
CUST_02576,64,49898,42700,48918,43420,33,Salaried,0
CUST_02577,41,105221,136369,14078,10768,7,Self-Employed,0
CUST_02578,66,22293,22589,31704,29074,18,Self-Employed,0
CUST_02579,80,38672,56904,27370,981,57,Salaried,0
CUST_02580,72,122770,200043,28509,17842,9,Salaried,0
CUST_02581,45,106627,144340,30063,18773,8,Salaried,1
CUST_02582,44,102621,56788,5978,4602,2,Self-Employed,0
CUST_02583,45,32878,19099,17470,17318,21,Self-Employed,0
CUST_02584,39,148512,100684,22501,13063,3,Salaried,0
CUST_02585,33,97019,71277,46028,2658,9,Self-Employed,0
CUST_02586,71,145727,117301,5064,53,10,Salaried,0
CUST_02587,50,76917,102049,9102,903,25,Self-Employed,0
CUST_02588,80,120041,19675,10322,3167,24,Salaried,0
CUST_02589,39,127945,12560,9339,6147,0,Unemployed,0
CUST_02590,57,104972,165114,44749,4794,17,Salaried,0
CUST_02591,38,27120,11612,46257,34197,14,Salaried,0
CUST_02592,55,144442,75312,8296,6035,28,Salaried,0
CUST_02593,35,55405,64915,33878,29012,0,Unemployed,1
CUST_02594,43,41274,58854,14157,11895,1,Self-Employed,1
CUST_02595,73,73955,35964,27580,637,42,Salaried,0
CUST_02596,23,117761,216532,36073,25196,3,Self-Employed,0
CUST_02597,80,41098,78878,9377,4317,36,Salaried,1
CUST_02598,77,88679,17605,17797,6502,43,Salaried,0
CUST_02599,32,31689,61039,25591,11726,14,Salaried,0
CUST_02600,28,46557,52600,12124,7654,5,Self-Employed,0
CUST_02601,23,80850,53717,15765,11108,0,Unemployed,0
CUST_02602,56,41414,49785,12380,3585,0,Unemployed,0
CUST_02603,33,128156,129957,40790,37580,10,Salaried,0
CUST_02604,42,35894,9743,48769,35729,6,Salaried,0
CUST_02605,34,97667,44222,42932,21169,1,Self-Employed,0
CUST_02606,73,71850,24776,33256,18048,18,Salaried,0
CUST_02607,21,50999,32784,11659,6526,3,Salaried,0
CUST_02608,24,141593,261964,48730,33645,1,Self-Employed,1
CUST_02609,29,29853,54654,15582,10470,0,Unemployed,1
CUST_02610,49,137213,101389,22111,17020,11,Salaried,0
CUST_02611,44,42494,64396,44747,28700,18,Salaried,1
CUST_02612,45,133584,127417,12535,8442,26,Salaried,0
CUST_02613,61,61738,30003,42514,29467,26,Salaried,0
CUST_02614,19,84595,31193,34725,31347,1,Salaried,0
CUST_02615,43,132840,212381,38965,9603,15,Salaried,0
CUST_02616,18,67852,98596,40430,9412,0,Unemployed,1
CUST_02617,71,42405,45783,26488,22081,11,Salaried,0
CUST_02618,43,108964,203761,26957,17664,21,Salaried,0
CUST_02619,77,33749,19705,9775,8566,43,Salaried,0
CUST_02620,77,42834,18185,26455,18607,4,Self-Employed,0
CUST_02621,47,118954,146152,43707,35013,19,Self-Employed,0
CUST_02622,35,50830,71022,23927,17915,13,Salaried,0
CUST_02623,78,40753,4952,26684,26161,8,Self-Employed,0
CUST_02624,56,110674,142156,33386,16434,14,Salaried,0
CUST_02625,36,104983,158753,27132,24098,4,Salaried,1
CUST_02626,53,102511,74335,27726,14806,4,Salaried,0
CUST_02627,50,80015,115711,11007,5848,2,Salaried,0
CUST_02628,33,137335,250400,17844,17670,12,Salaried,0
CUST_02629,60,44479,59245,23015,12466,1,Self-Employed,0
CUST_02630,79,100481,173982,35238,32433,4,Self-Employed,1
CUST_02631,49,70393,114416,38148,32586,9,Self-Employed,0
CUST_02632,27,129713,151205,17855,16184,2,Salaried,0
CUST_02633,20,123616,178667,39366,42,2,Salaried,0
CUST_02634,29,109435,96647,8399,4412,10,Self-Employed,0
CUST_02635,60,137272,204553,29965,23844,23,Self-Employed,1
CUST_02636,61,79852,32722,16004,4580,36,Salaried,0
CUST_02637,29,122023,98180,22584,8231,11,Salaried,0
CUST_02638,51,71534,51408,14198,5783,29,Salaried,0
CUST_02639,57,58556,83092,13722,11198,11,Salaried,1
CUST_02640,54,130984,217660,19561,6375,17,Self-Employed,1
CUST_02641,75,141080,178355,31535,5387,36,Self-Employed,0
CUST_02642,61,109198,199622,27143,23672,20,Salaried,0
CUST_02643,48,43317,50997,15989,15870,29,Self-Employed,0
CUST_02644,43,144002,116533,27500,17358,18,Salaried,0
CUST_02645,61,68503,132246,11960,9173,6,Salaried,0
CUST_02646,41,67946,128354,39008,17226,0,Unemployed,0
CUST_02647,78,131427,168003,36966,18828,35,Salaried,0
CUST_02648,32,20996,40840,12862,11066,3,Salaried,0
CUST_02649,70,95623,29673,36537,31735,4,Self-Employed,0
CUST_02650,30,88359,61870,22637,1235,11,Salaried,0
CUST_02651,41,47549,42630,24244,14866,12,Salaried,0
CUST_02652,70,62960,95542,16371,5998,12,Salaried,1
CUST_02653,31,127156,221741,39375,6381,6,Salaried,1
CUST_02654,45,78632,4209,45682,17416,27,Salaried,0
CUST_02655,27,111373,201787,10710,576,1,Salaried,0
CUST_02656,29,79851,31985,43779,34322,6,Salaried,0
CUST_02657,21,99307,1763,22804,11828,1,Self-Employed,0
CUST_02658,72,87404,91309,31358,5334,33,Salaried,0
CUST_02659,77,63370,106088,33059,27268,35,Self-Employed,1
CUST_02660,38,133250,235814,40318,28980,18,Salaried,1
CUST_02661,73,41966,44287,38437,22104,8,Salaried,0
CUST_02662,75,107728,89007,43556,27653,17,Salaried,0
CUST_02663,68,133612,151012,16650,16450,20,Self-Employed,1
CUST_02664,79,100528,21752,33056,21777,58,Salaried,0
CUST_02665,77,131543,20658,7809,1277,0,Unemployed,0
CUST_02666,41,103776,60840,9767,3873,7,Salaried,0
CUST_02667,74,128241,30338,26363,10399,56,Self-Employed,0
CUST_02668,18,62464,62983,7214,4274,0,Unemployed,0
CUST_02669,58,75795,26311,23606,9937,35,Self-Employed,0
CUST_02670,51,88785,162519,37153,9441,24,Salaried,1
CUST_02671,72,110486,167070,33905,19180,14,Salaried,0
CUST_02672,27,117897,34009,29005,27720,0,Unemployed,0
CUST_02673,65,112233,75474,18706,2280,10,Self-Employed,0
CUST_02674,69,126635,211741,11937,2190,11,Self-Employed,1
CUST_02675,22,36553,928,46085,19979,1,Salaried,0
CUST_02676,21,69434,23553,39051,16039,0,Unemployed,0
CUST_02677,49,40991,60710,27610,793,13,Self-Employed,0
CUST_02678,67,81821,22830,48591,29886,25,Salaried,0
CUST_02679,29,137945,168217,22061,11900,5,Salaried,0
CUST_02680,35,83417,149741,7142,2665,4,Salaried,1
CUST_02681,23,86968,100247,48101,36293,5,Self-Employed,1
CUST_02682,24,71445,47619,33805,7925,0,Unemployed,0
CUST_02683,29,28299,12997,34025,14239,7,Salaried,0
CUST_02684,59,96356,7672,26353,5956,11,Self-Employed,0
CUST_02685,54,145199,112249,31996,28886,36,Self-Employed,0
CUST_02686,24,116050,172293,43350,4938,3,Self-Employed,0
CUST_02687,33,92500,43663,26305,21407,4,Salaried,0
CUST_02688,79,52049,70800,18316,10492,50,Salaried,0
CUST_02689,37,54967,94999,47244,30344,13,Salaried,0
CUST_02690,74,84631,103044,23995,8098,14,Salaried,0
CUST_02691,54,63597,75708,37644,7633,16,Self-Employed,0
CUST_02692,46,99116,152637,33756,176,26,Self-Employed,0
CUST_02693,29,77690,86798,21153,19526,1,Salaried,1
CUST_02694,51,139362,112321,37134,21422,31,Self-Employed,0
CUST_02695,78,93179,63708,13563,2445,60,Self-Employed,0
CUST_02696,61,118664,95500,31026,23894,6,Salaried,0
CUST_02697,73,27115,2467,7914,2173,35,Salaried,0
CUST_02698,49,99505,132622,42284,28729,29,Salaried,0
CUST_02699,31,110874,97568,48735,33707,11,Self-Employed,0
CUST_02700,33,103548,196767,7650,1654,12,Self-Employed,1
CUST_02701,80,59597,84594,10374,9382,15,Self-Employed,0
CUST_02702,54,62039,45467,15682,15631,7,Salaried,0
CUST_02703,64,94778,39115,47133,37826,5,Salaried,0
CUST_02704,77,115651,174065,6574,757,37,Self-Employed,0
CUST_02705,48,56331,67027,17638,1857,20,Self-Employed,0
CUST_02706,30,139492,217885,35808,5416,0,Unemployed,1
CUST_02707,55,85518,30191,14514,6517,5,Salaried,0
CUST_02708,27,115912,41262,12738,11252,2,Salaried,0
CUST_02709,79,80338,36604,8506,1886,26,Salaried,0
CUST_02710,65,108268,100291,31391,3424,5,Salaried,0
CUST_02711,29,25485,2091,34261,8912,1,Salaried,0
CUST_02712,60,117331,65188,17972,7015,33,Self-Employed,0
CUST_02713,54,45224,27315,40137,878,27,Salaried,0
CUST_02714,47,105278,79027,39143,6791,28,Salaried,0
CUST_02715,68,56968,37283,6488,6470,11,Salaried,0
CUST_02716,43,101965,88383,5572,4722,16,Salaried,0
CUST_02717,80,37646,49227,13441,280,9,Salaried,0
CUST_02718,55,45382,45871,29936,27513,23,Self-Employed,0
CUST_02719,69,117270,211120,19065,18640,47,Salaried,1
CUST_02720,26,122133,203518,11368,3749,7,Self-Employed,0
CUST_02721,25,38596,47056,41024,21406,4,Salaried,0
CUST_02722,42,60231,27788,6772,2124,24,Self-Employed,0
CUST_02723,74,117340,36921,36578,3526,49,Salaried,0
CUST_02724,41,100511,146152,37430,18214,5,Salaried,1
CUST_02725,56,101189,189149,10595,7065,3,Salaried,1
CUST_02726,55,22933,8289,23441,17401,26,Salaried,0
CUST_02727,75,34029,20787,49856,41401,21,Salaried,0
CUST_02728,32,111907,8489,21364,1921,11,Self-Employed,0
CUST_02729,57,67603,118351,29154,13867,25,Self-Employed,0
CUST_02730,37,101645,154697,49372,22808,2,Salaried,1
CUST_02731,45,130559,65871,36429,6974,5,Self-Employed,0
CUST_02732,69,52912,14491,7891,4546,29,Salaried,0
CUST_02733,25,124498,6984,32038,18148,1,Salaried,0
CUST_02734,46,72250,23587,37046,10608,8,Self-Employed,0
CUST_02735,20,91352,135489,11385,10980,0,Unemployed,1
CUST_02736,24,39415,14179,27460,23078,4,Salaried,0
CUST_02737,23,45622,59370,11662,4038,4,Salaried,0
CUST_02738,63,50040,6265,23856,11833,21,Salaried,0
CUST_02739,79,56116,104992,31254,5733,31,Salaried,1
CUST_02740,30,23249,37036,33514,11909,0,Unemployed,1
CUST_02741,73,89222,111649,33146,16630,43,Salaried,0
CUST_02742,31,35793,26078,48977,13131,8,Salaried,0
CUST_02743,28,127817,219763,33670,25796,7,Self-Employed,1
CUST_02744,27,30345,34381,20764,4529,5,Salaried,0
CUST_02745,48,22487,17432,31409,13592,1,Salaried,0
CUST_02746,37,146495,13072,9444,1908,10,Salaried,0
CUST_02747,55,83655,66143,7447,160,29,Salaried,0
CUST_02748,34,96751,144712,9452,9222,7,Salaried,0
CUST_02749,72,112734,150514,5198,2580,40,Salaried,0
CUST_02750,63,28621,2771,21745,20006,20,Self-Employed,0
CUST_02751,20,125884,217613,44186,32565,2,Salaried,0
CUST_02752,43,122672,129190,46869,14659,19,Salaried,0
CUST_02753,30,80718,31530,32169,12524,9,Salaried,0
CUST_02754,65,58353,50070,11525,2432,6,Salaried,0
CUST_02755,36,144852,139551,21268,7644,1,Salaried,0
CUST_02756,66,62247,96595,38776,38730,27,Salaried,1
CUST_02757,55,94509,116934,5960,548,7,Self-Employed,0
CUST_02758,76,54617,86549,14146,431,10,Self-Employed,0
CUST_02759,21,87576,141702,16241,1731,3,Self-Employed,1
CUST_02760,21,130235,172822,6797,5167,1,Salaried,0
CUST_02761,58,54012,71532,10484,3853,6,Self-Employed,0
CUST_02762,62,118425,156099,38060,29398,39,Salaried,0
CUST_02763,75,34674,2937,40225,33007,5,Self-Employed,0
CUST_02764,79,57980,4002,9627,8955,59,Salaried,0
CUST_02765,75,54083,21065,12880,7393,19,Salaried,0
CUST_02766,74,66668,61115,42426,28859,33,Salaried,0
CUST_02767,41,77365,141321,16309,1011,0,Unemployed,0
CUST_02768,34,90791,83938,36016,6140,1,Salaried,0
CUST_02769,29,130378,22315,24631,19519,3,Salaried,0
CUST_02770,66,104928,41374,38482,32747,42,Salaried,0
CUST_02771,55,55443,55505,41679,33075,10,Salaried,0
CUST_02772,64,118586,175708,36269,3278,25,Salaried,0
CUST_02773,55,66483,67803,10795,9518,14,Self-Employed,0
CUST_02774,40,75987,144663,47095,16260,1,Salaried,1
CUST_02775,36,108367,87374,29732,11601,17,Salaried,0
CUST_02776,77,80324,104374,16909,9596,37,Self-Employed,0
CUST_02777,74,99265,74197,44965,24662,26,Self-Employed,0
CUST_02778,33,114418,112540,6679,2176,8,Self-Employed,0
CUST_02779,37,39882,20047,41754,22152,2,Salaried,0
CUST_02780,27,40946,31871,46308,26648,5,Salaried,0
CUST_02781,52,36391,65867,42609,14549,0,Unemployed,1
CUST_02782,43,89822,160977,7692,7211,22,Salaried,1
CUST_02783,34,71798,138204,34174,4466,15,Salaried,1
CUST_02784,57,129185,19360,19054,3701,4,Salaried,0
CUST_02785,66,114997,198047,44301,41949,15,Salaried,0
CUST_02786,70,134443,56602,20246,6990,13,Self-Employed,0
CUST_02787,44,137236,179164,17227,8146,0,Unemployed,1
CUST_02788,34,62102,43574,6437,1356,16,Salaried,0
CUST_02789,79,56492,18958,22182,4081,48,Salaried,0
CUST_02790,45,61665,25329,23949,8965,20,Salaried,0
CUST_02791,54,74577,123219,36735,4281,25,Self-Employed,0
CUST_02792,26,111775,150270,40823,2741,4,Salaried,0
CUST_02793,79,138954,210084,35259,9532,46,Salaried,0
CUST_02794,23,78045,27416,19842,10697,2,Salaried,0
CUST_02795,76,71710,69475,40777,27668,40,Salaried,0
CUST_02796,52,100924,152507,30940,22822,15,Salaried,1
CUST_02797,46,60844,40940,10917,5362,16,Salaried,0
CUST_02798,34,148305,25847,12251,2033,10,Self-Employed,0
CUST_02799,64,98526,180211,36310,23679,43,Salaried,1
CUST_02800,77,70002,92080,12431,1153,56,Salaried,0
CUST_02801,45,109491,218241,44059,35246,23,Salaried,0
CUST_02802,53,125841,82414,21289,13460,25,Salaried,0
CUST_02803,59,36484,34066,26473,12202,6,Salaried,0
CUST_02804,42,83636,12884,6623,4867,0,Unemployed,0
CUST_02805,54,59470,76069,21398,5863,8,Salaried,0
CUST_02806,76,69327,71820,41487,40199,24,Salaried,0
CUST_02807,49,73799,114243,22179,5302,3,Salaried,1
CUST_02808,68,142079,190939,37114,29038,19,Salaried,1
CUST_02809,75,23825,20219,25901,7232,36,Salaried,0
CUST_02810,50,125547,63574,29217,8457,1,Salaried,0
CUST_02811,74,69972,48319,32442,11026,50,Salaried,0
CUST_02812,21,34208,45485,20001,1759,3,Salaried,0
CUST_02813,77,108508,48952,12760,2865,27,Salaried,0
CUST_02814,29,146258,250800,48033,31060,7,Salaried,1
CUST_02815,26,120113,102273,6818,849,5,Salaried,0
CUST_02816,35,112948,223290,37988,16462,3,Salaried,1
CUST_02817,51,103809,1604,40183,983,24,Self-Employed,0
CUST_02818,55,87668,129639,41623,8378,25,Salaried,0
CUST_02819,23,42660,46971,34103,892,4,Salaried,0
CUST_02820,35,78473,107098,22243,5377,4,Self-Employed,0
CUST_02821,45,29979,10788,8504,3340,4,Self-Employed,0
CUST_02822,32,116392,89692,19940,14092,12,Self-Employed,0
CUST_02823,55,115616,139536,8151,3778,24,Self-Employed,0
CUST_02824,80,127348,69396,38689,11457,40,Salaried,0
CUST_02825,25,108047,66379,28725,26113,3,Salaried,0
CUST_02826,78,55173,56260,21676,10010,3,Salaried,0
CUST_02827,36,105486,38179,17898,2513,14,Salaried,0
CUST_02828,78,45368,58648,23708,17605,9,Self-Employed,1
CUST_02829,65,115809,162736,10561,7385,31,Salaried,0
CUST_02830,67,72185,76931,47274,42042,48,Salaried,0
CUST_02831,28,84131,145513,40317,24871,2,Salaried,0
CUST_02832,70,29538,826,47929,35579,30,Salaried,0
CUST_02833,72,28817,16183,7733,2088,38,Self-Employed,0
CUST_02834,58,45475,30086,26299,23566,2,Salaried,0
CUST_02835,71,38982,30072,26693,7520,17,Salaried,0
CUST_02836,18,24687,33731,9530,6493,0,Unemployed,1
CUST_02837,50,57565,110436,32851,22632,32,Self-Employed,0
CUST_02838,35,53305,47115,22147,8581,8,Self-Employed,0
CUST_02839,70,89695,94799,9322,7784,13,Self-Employed,0
CUST_02840,31,79026,28089,6020,5257,11,Self-Employed,0
CUST_02841,66,139321,126313,47182,39043,46,Salaried,0
CUST_02842,52,79833,66966,40315,25296,32,Salaried,0
CUST_02843,54,95927,138331,38717,10158,27,Self-Employed,0
CUST_02844,66,110518,82444,36538,8706,38,Salaried,0
CUST_02845,24,55945,18026,21632,12348,6,Salaried,0
CUST_02846,69,31736,35418,29991,23280,46,Self-Employed,0
CUST_02847,35,37327,29672,43823,29460,6,Self-Employed,0
CUST_02848,33,51230,14775,47340,43223,3,Salaried,0
CUST_02849,19,71366,55073,16298,8471,0,Unemployed,0
CUST_02850,77,26471,13899,15995,2387,45,Salaried,0
CUST_02851,70,35331,24263,20074,5758,0,Unemployed,0
CUST_02852,19,28261,24864,12511,742,1,Salaried,0
CUST_02853,50,130267,31903,5734,4487,30,Self-Employed,0
CUST_02854,36,44818,12181,23924,2022,11,Salaried,0
CUST_02855,33,137668,127909,47018,5573,9,Self-Employed,0
CUST_02856,66,26208,51317,41066,9060,30,Salaried,1
CUST_02857,37,73564,25600,7285,29,18,Salaried,0
CUST_02858,67,22215,26494,16952,114,29,Self-Employed,0
CUST_02859,70,56562,77113,29850,14337,21,Self-Employed,0
CUST_02860,39,22561,43807,30554,13830,1,Salaried,1
CUST_02861,22,21709,19601,10671,1479,3,Self-Employed,0
CUST_02862,75,143547,831,34295,21229,14,Self-Employed,0
CUST_02863,57,127209,162165,35764,2749,37,Salaried,0
CUST_02864,18,68140,112694,32504,17964,0,Unemployed,1
CUST_02865,53,38458,74379,42001,40752,24,Salaried,1
CUST_02866,42,99551,138400,20340,17692,14,Self-Employed,1
CUST_02867,53,88162,173123,46998,31804,7,Salaried,0
CUST_02868,22,67721,97254,43755,28098,0,Unemployed,1
CUST_02869,47,130610,235088,29710,765,2,Salaried,0
CUST_02870,33,36581,11400,13696,7071,0,Unemployed,0
CUST_02871,66,149532,273666,42834,36639,22,Salaried,0
CUST_02872,29,69825,79357,10155,9065,0,Unemployed,0
CUST_02873,66,143680,72980,9773,7552,36,Salaried,0
CUST_02874,50,61203,59889,24057,23136,7,Salaried,1
CUST_02875,65,38083,24232,9890,1582,31,Salaried,0
CUST_02876,69,129417,73487,11022,9970,41,Salaried,0
CUST_02877,43,143203,92812,15663,2308,4,Salaried,0
CUST_02878,48,63813,58887,8499,4330,16,Salaried,0
CUST_02879,41,54917,72555,27715,22315,4,Salaried,1
CUST_02880,49,129240,204341,38147,8284,2,Salaried,1
CUST_02881,54,38551,48125,37567,3,8,Self-Employed,0
CUST_02882,19,142958,33223,46426,26168,0,Unemployed,0
CUST_02883,63,137765,27703,35104,11251,21,Salaried,0
CUST_02884,26,56496,65942,15679,15065,7,Self-Employed,1
CUST_02885,38,136316,46640,36816,34089,8,Salaried,0
CUST_02886,76,127063,180577,22158,14831,33,Salaried,0
CUST_02887,26,75008,142146,29454,204,1,Salaried,1
CUST_02888,21,123062,168160,8866,1498,2,Self-Employed,0
CUST_02889,41,147759,93323,35397,7157,0,Unemployed,0
CUST_02890,60,31294,5299,7858,6093,20,Salaried,0
CUST_02891,78,127078,13956,42323,8923,55,Self-Employed,0
CUST_02892,20,80604,112771,43905,20572,0,Unemployed,0
CUST_02893,18,145433,134440,47837,5676,0,Unemployed,0
CUST_02894,54,122918,85781,24204,7438,19,Salaried,0
CUST_02895,27,124523,108319,43869,36394,9,Salaried,0
CUST_02896,73,132389,134789,23286,15473,26,Salaried,0
CUST_02897,44,129619,163684,38729,9257,23,Salaried,0
CUST_02898,30,125483,21664,18973,2317,4,Self-Employed,0
CUST_02899,39,25951,36797,48515,40027,4,Salaried,1
CUST_02900,61,44009,38898,18981,11794,4,Salaried,0
CUST_02901,51,120131,39684,32569,17365,15,Salaried,0
CUST_02902,73,55783,97692,33132,29347,34,Salaried,1
CUST_02903,53,48708,71033,37989,12794,16,Self-Employed,0
CUST_02904,79,43183,50151,46328,19524,20,Self-Employed,0
CUST_02905,26,90804,86729,26888,1739,0,Unemployed,0
CUST_02906,46,141505,206293,28599,14712,8,Self-Employed,1
CUST_02907,40,30493,10450,18499,18499,11,Self-Employed,0
